scorer,,,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena
bodyparts,,,Head,Head,Snout,Snout,LeftEar,LeftEar,RightEar,RightEar,Shoulder,Shoulder,Spine1,Spine1,Spine2,Spine2,Spine3,Spine3,Spine4,Spine4,TailBase,TailBase,Tail1,Tail1,Tail2,Tail2,TailEnd,TailEnd,LeftPaw1,LeftPaw1,RightPaw1,RightPaw1,LeftPaw2,LeftPaw2,RightPaw2,RightPaw2
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,Grupo2R4S15,img00720.png,103.992500257708,390.52923411663113,,,86.6459693796366,394.43220356419715,,,107.02814316137048,406.5747751788472,108.76279624917764,419.5846733374007,107.0281431613705,436.9312042154721,106.16081661746695,464.25199034843456,108.76279624917764,483.33317431431306,110.49744933698479,496.77673574481844,117.00239841626156,544.4796956595147,139.5528885577544,569.1985021607665,117.86972496016513,597.8202781095843,86.21230610768484,410.47774462641325,128.27764348700794,397.90150973981144,,,,
labeled-data,Grupo2R4S15,img01020.png,411.1751300108317,130.71501871983168,405.18268951503694,154.68478070301063,422.01859376512687,121.86903513080138,398.04883178194797,138.41958507156778,400.90237487518357,118.44478341891868,388.6321395742706,106.74525673665278,370.94017239620985,95.90179298235755,346.68505610370744,98.18462745694602,325.568837213764,107.03061104597633,312.44253898488034,116.44730325365377,268.2126210397288,130.14431010118457,229.4044349717248,134.1392704317144,210.2856962470464,172.66210219039482,,,,,376.0765499640339,133.28320750374374,353.81891383679636,143.55596263939182
labeled-data,Grupo2R4S15,img01970.png,703.8127008222565,749.9661562445621,682.9968637685708,760.3740747714049,712.0523029893404,761.6750645872602,692.9711190234618,740.8592275335744,712.4859662612922,739.9919009896709,728.0978440515564,724.8136864713584,737.6384360344957,706.5998290493835,748.0463545613386,678.8453796444693,752.8166505528083,659.3305324066391,755.4186301845189,639.382021896857,766.2602119833136,592.9800517980161,778.4027835979635,559.5879798577287,764.5255588955065,517.5226424784055,,,708.1493335417745,716.1404210323229,,,702.945374278353,700.9622065140104
labeled-data,Grupo2R4S15,img02250.png,,,426.6442225047723,813.0949875704092,437.90111480513565,809.2254308421594,413.62844078247724,815.5574327611137,425.94066673599957,802.5416510388187,430.51377923302215,789.5258693165235,441.41889364899913,774.3994202879101,461.1184551746349,761.3836385656149,477.65201574079356,754.3480808778879,499.11046668836116,754.3480808778878,534.2882551269965,740.62874338682,571.57671087195,707.9134001388891,589.1656050912677,733.9449635834793,,,,,,,,
labeled-data,Grupo2R4S15,img02390.png,417.20153696328885,794.7574526724551,435.84905765721555,796.9257690322141,420.67084313890314,779.5792381541427,413.73223078767455,807.7673508310087,402.02332244497643,791.2881464968409,379.9064955754354,785.2168606895159,361.2589748815086,776.977258522432,340.87680109977475,767.4366665394928,327.43323966926937,758.763401100457,311.3876986070534,747.9218193016624,255.87879979722493,730.5752884235911,216.84910532156428,731.0089516955429,201.23722753130005,756.1614214687464,,,,,374.2688730400622,747.0544927577588,,
labeled-data,Grupo2R4S15,img03620.png,64.86708056182965,448.31441841743185,,,,,54.174888412794246,444.0375415578177,72.88622467360622,438.15683587584823,79.30153996302747,425.32620529700574,85.18224564499693,413.5647939330668,89.45912250461109,402.33799217657963,92.66678014932168,385.23048473812304,99.08209543874287,352.08468907611325,113.51655483994071,310.919749302327,144.52391207214336,278.8431728552208,148.80078893175752,239.81667151124162,,,,,,,,
labeled-data,Grupo2R4S15,img04940.png,550.6322332844796,804.043876362708,535.6631642758301,830.7743567352966,561.3244254335151,801.905437932901,536.1977738832818,794.955513036028,549.5630140695762,794.4209034285763,551.7014524993832,781.5902728497339,556.5129389664492,772.5019095230538,567.7397407229363,772.5019095230538,582.7088097315859,774.6403479528609,599.8163171700426,770.8980807006985,655.4157163450266,763.4135461963738,684.2846351474221,769.2942518783427,701.3921425858788,742.0291618983025,,,523.3671433044394,819.0129453713575,,,543.1476987801549,751.1175252249826
labeled-data,Grupo2R4S15,img05840.png,667.772355484228,544.1073074409425,,,658.6654267732405,531.097409282389,673.4099780196011,558.4181954153514,657.798100229337,552.3469096080264,643.4872122549281,561.4538383190138,629.609987552471,569.6934404860978,610.0951403146406,575.7647262934228,584.0753439975335,578.8003691970853,555.4535680487157,577.4993793812299,518.592189932814,592.2439306275905,476.0931892815391,604.8201655141924,438.3644846217338,629.5389720154441,631.7783039122298,540.2043379933764,,,,,,
labeled-data,Grupo2R4S15,img06550.png,434.0988690917509,78.64317328627645,,,425.65619986647835,80.75384059259459,447.11465081404594,73.7182829048675,441.13442677947796,92.36251077734426,453.44665273300035,103.61940307770759,460.1304325363411,113.46918384052549,473.49799214302254,127.1885213315933,488.62444117163574,146.8880828572291,501.2884450095445,155.33075208250162,525.5611190322029,184.88009437095533,511.49000365674874,233.42544241627218,542.0946795983616,249.95900298243083,430.9328681322737,114.8762953780709,462.9446556114319,90.60362135541249,,,,
labeled-data,Grupo2R4S15,img08410.png,99.81592380073238,766.466270856125,89.40800527388956,796.8226998927499,114.56047504709306,762.563301408559,88.1070154580342,757.7930054170893,103.28522997634667,749.9870665219572,104.15255652025024,735.2425152755966,103.71889324829846,721.3652905731394,101.98424016049131,708.3553924145858,101.55057688853952,686.2385655450448,99.81592380073238,662.3870855876967,82.90305619461279,625.9593707437468,86.37236237022708,574.3534413814843,85.50503582632354,539.2267163533899,,,,,134.07532228492346,720.497964029236,,
