scorer,,,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena
bodyparts,,,Head,Head,Snout,Snout,LeftEar,LeftEar,RightEar,RightEar,Shoulder,Shoulder,Spine1,Spine1,Spine2,Spine2,Spine3,Spine3,Spine4,Spine4,TailBase,TailBase,Tail1,Tail1,Tail2,Tail2,TailEnd,TailEnd,LeftPaw1,LeftPaw1,RightPaw1,RightPaw1,LeftPaw2,LeftPaw2,RightPaw2,RightPaw2
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,Grupo2R4S1,img04590.png,378.17807514535326,111.86811810609618,,,382.9027409464219,126.04211550930196,374.2871738974144,101.02917891540937,386.7936421943607,108.25513837586723,403.7468547746656,100.75125739769945,424.3130470851996,93.24737641953169,444.8792393957335,90.74608276014241,468.2246468833666,94.35906249037136,487.123310087641,106.0317662341879,519.0842846242815,106.0317662341879,546.3205933598535,112.97980417693586,578.0036463787841,134.93560407601933,,,,,429.03771288626814,126.04211550930198,,
labeled-data,Grupo2R4S1,img07910.png,165.83319589429013,57.89822287238771,151.05033632369407,57.05348803978223,179.7713206322807,58.32059028869046,167.94503297580385,26.220666649681885,161.60952173126267,74.79291952449749,156.118745319327,88.73104426248807,150.62796890739133,102.24680158417588,145.5595599117584,116.18492632216646,141.33588574873096,128.0112139786433,138.37931383461176,139.4151342188174,127.82012842704313,174.8939971882479,121.48461718250198,213.32943207179767,78.40314071962203,219.66494331633882,,,,,,,180.6160554648862,125.89937689712956
labeled-data,Grupo2R4S1,img08160.png,448.8193648171289,100.97969933526764,446.28516031931247,71.41398019407553,440.7943839073768,87.04157459727709,455.57724347797284,106.89284316350606,437.4154445769548,105.20337349829508,422.63258500635874,108.58231282871704,401.5142141912215,109.42704766132253,380.81821079238705,110.27178249392801,355.8985332305251,110.27178249392801,333.93542758278244,111.53888474283625,294.2328904503245,119.14149823628566,265.93427355804056,133.92435780688172,228.76594092339906,153.7756263731107,423.05495242266153,72.68108244298377,,,,,379.9734759597816,138.14803196990914
labeled-data,Grupo2R4S1,img08380.png,444.5956906541015,78.17185885491945,434.1220651042878,60.69861534240251,430.63613038106996,82.41031689688134,457.2384851454452,72.26535109690774,450.70061829657334,90.75173322130408,457.2384851454452,105.63101639459869,459.04203462099605,123.89195483455116,452.5041677721242,142.82922432783522,437.6248845988296,157.93395118557368,423.19648879442275,165.37359277222097,388.7036050745125,184.0854185810612,355.33793977682154,198.2883707010242,313.17997078582016,183.63453121217347,,,,,,,,
labeled-data,Grupo2R4S1,img08890.png,644.5563181361406,110.08928427839386,,,636.6657891806055,121.81235586947446,648.61430445613,91.82834583844138,655.6030586738896,109.41295322506228,676.3438776427245,106.93307269617985,698.4373587182225,105.5804105895167,719.8545087403891,104.90407953618512,741.2716587625555,111.66739006950087,752.0929556158607,121.81235586947446,779.1461977491236,135.56442062054978,792.6728188157551,158.10878906493554,769.4521193180377,219.65491491810872,,,,,692.3503792382384,140.7496253627585,,
labeled-data,Grupo2R4S1,img09440.png,302.2896738981713,785.854851092976,315.3090413481092,809.4952814625999,312.2255069520712,773.5207135088243,292.01122591137823,791.6793049521586,294.06691550873694,774.5485583075036,281.04754805879907,765.6405700522829,267.685565675968,759.1308863273141,253.6383534273509,752.9638175352383,236.85022171558893,743.7132143471244,222.80300946697176,738.5739903537279,190.93982070791333,722.4710885077523,167.29939033828933,694.0340490776248,133.03789704897918,641.6139643449802,,,,,258.77757742074743,725.5546229037901,,
labeled-data,Grupo2R4S1,img09790.png,439.33564705541187,817.3754249191412,436.252112659374,851.2943032755584,453.04024437113594,810.1805113283862,425.973664672581,808.4674366639207,438.9930321225188,796.1332990797691,436.252112659374,783.1139316298312,431.79811853176375,767.6962596496417,424.2605900081153,750.9081279378796,415.0099868200017,736.1756858234761,403.0184641687431,725.8972378366832,383.48941299383637,706.0255717288833,366.7012812820744,675.5328427013973,320.1056504086126,686.8391354868696,457.8368534316394,799.9020633415931,416.3804465515741,799.2168334758069,445.5027158474877,736.8609156892625,398.9070849740259,763.5848804549244
labeled-data,Grupo2R4S1,img10350.png,791.7451062621569,437.62016819195463,812.8671416081106,438.17601122737443,780.0724025183404,426.225385965848,796.4697720632255,446.2357352409621,775.3477367172718,442.0669124753133,767.0100911859743,457.0746744316489,767.843855739104,473.472043976534,771.7347569870428,495.98368691103735,776.1815012704016,515.9940361861514,778.6827949297908,537.949836085235,782.0178531423098,574.0796333875243,756.4490735129974,601.3159421230962,748.9451925348296,631.0535445180574,,,,,746.7218203931502,503.2096463714953,798.9710657226149,483.75514013180094
labeled-data,Grupo2R4S1,img10900.png,93.6387053714277,454.21426023297,89.68554979153456,477.93319371232883,112.27501024806683,449.1316316302502,73.30819096054867,444.04900302753043,95.89765141708094,432.7542727992643,98.72133397414748,418.6358600139316,103.23922606545393,403.9527107171856,109.45132769100032,389.834297931853,111.14553722524023,376.8453581693469,112.27501024806685,364.42115491825416,116.22816582796,315.28907842529645,127.52289605622613,272.3691035578851,173.8312899921173,253.73279868124598,120.74605791926645,435.01321884491756,77.82608305185512,422.5890155938248,134.29973419318583,400.56429164870576,84.6029211888148,395.481663045986
labeled-data,Grupo2R4S1,img12600.png,77.25510623896537,95.43393464679389,,,79.20055686293479,108.2183244614501,80.31224293377446,84.03915242068726,84.75898721713314,97.37938527076328,96.98753399636952,100.43652196557238,112.82906050583483,99.88067893015253,130.8939591569795,100.43652196557237,151.46015146751338,101.54820803641202,178.4185386853754,98.21314982389299,226.49896124919118,91.82095491656486,265.6858952462896,94.3222485759541,315.43384691636487,97.6573067884731,101.99012131514804,122.94816490007572,,,136.45238951117784,131.56373194908315,,
