scorer,,,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena,Mena
bodyparts,,,Head,Head,Snout,Snout,LeftEar,LeftEar,RightEar,RightEar,Shoulder,Shoulder,Spine1,Spine1,Spine2,Spine2,Spine3,Spine3,Spine4,Spine4,TailBase,TailBase,Tail1,Tail1,Tail2,Tail2,TailEnd,TailEnd,LeftPaw1,LeftPaw1,RightPaw1,RightPaw1,LeftPaw2,LeftPaw2,RightPaw2,RightPaw2
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,Grupo2R4S40,img01970.png,720.1060604637881,752.3525067676957,,,709.5854240947303,753.157314666405,729.7841338378057,748.584021894388,719.8753328317687,763.4472234034434,722.0447902414828,778.270711136912,730.7325394558999,797.9629426895908,753.8998706943454,806.6506919040078,768.958635999335,792.1711098799794,769.537819280296,766.1078622367282,781.70066818048,730.1984988171378,776.4880186518296,699.5017849261974,763.1668031897236,660.1173218208402,,,752.9792553673643,759.951513478038,,,,
labeled-data,Grupo2R4S40,img02950.png,575.9411209443915,706.5158832746516,577.240637487395,699.1519561976311,565.9781607813636,698.7187840166299,583.305048021412,719.0778765236868,570.3098825913756,714.7461547136746,557.7478893423405,726.4418036007073,546.9185848173103,742.9023464787533,532.1907306632692,756.3306840897908,509.232605070205,769.7590217008283,486.70765165814214,781.0214984068598,440.7914004720139,797.4820412849058,387.94439438986626,795.7493525609009,355.02330863377426,787.5190811218779,,,,,,,,
labeled-data,Grupo2R4S40,img04130.png,281.1518570973553,70.02539827902335,300.5339737030614,36.96178759870119,269.4655809086207,65.74993138070583,292.26807103298086,79.1463943287674,274.0260789334927,80.2865188349854,262.33980274475823,93.11291952993797,248.37327754358762,106.50938247799954,241.8175616328341,117.91062754017959,232.12650332998103,136.15261963966768,225.0007251661185,161.8054210295728,208.4689198259574,205.41518339241154,202.7682972948674,237.6237006930702,160.5836905648012,248.73991462869574,,,,,,,263.7649583775307,146.12870906907523
labeled-data,Grupo2R4S40,img05090.png,80.49292653022209,168.79927402629752,52.05399203400195,153.3081471055922,77.71839633546891,180.3598165044358,89.27893881360718,154.00177965428054,88.12288456579336,174.3483344158039,100.83948129174546,182.67192500006342,110.78154782294435,193.53883492951343,128.81599408884006,206.94906420415379,154.01797669118147,206.25543165546551,172.05242295707714,193.7700457790761,208.58373718799407,182.67192500006337,215.52006267487704,140.12912868051453,244.4214188702227,157.2387315481592,,,73.7878118929019,137.8170201848869,127.42872899146346,228.91409491261643,,
labeled-data,Grupo2R4S40,img05230.png,96.52598933256245,705.8035951685221,92.25052243424493,729.1761475459912,109.352390027515,706.0886262950766,86.83493102970938,697.822723624996,,,101.65654961054348,694.9724123594511,105.07692312919748,682.1460116644987,107.92723439474248,667.8944553367735,107.642203268188,655.9231480214844,107.35717214163348,647.0871830982949,113.44571611990128,590.8617663303578,111.71302739589649,545.8118595062319,127.30722591194004,521.1210451891629,77.05925291579968,747.2369236717946,38.506928806691974,730.3432086127474,125.57453718793519,699.1548115806603,,
labeled-data,Grupo2R4S40,img05910.png,153.15966613952642,483.0844063868709,178.24240527632256,466.8376321732643,134.34761178692935,469.97297456536387,153.15966613952642,500.75633623325,136.05779854625635,491.9203713100605,115.25052630777773,501.6114296129135,104.13431237215218,518.7132972061836,109.5499037766877,531.5396979011362,121.80624221853128,548.0715032412973,138.05301643213787,554.9122502786054,183.08793442774908,583.7003940606098,224.7024789047063,576.2895847701936,265.461930002,554.0571568989425,,,,,,,,
labeled-data,Grupo2R4S40,img07480.png,313.43576160804537,120.59016352790951,324.6799057493215,119.18464551025,296.56954539613116,113.21119393519703,314.84127962570494,129.3746511382815,297.6236839093758,123.75257906764344,285.325401254855,135.34810271333447,282.514365219536,152.91707793407846,283.91988323719545,172.94570968572663,283.91988323719545,192.9743414373748,273.72987760916396,217.92228625083126,257.91779991049435,249.19506214375556,252.99848684868604,290.30646416029657,201.34569969969868,294.87439771769,,,,,,,,
labeled-data,Grupo2R4S40,img07820.png,493.3420678684639,72.80255092748587,501.0724169655913,36.61046197275322,476.8272311609645,71.04565340541146,503.5320734964954,78.7760025025388,485.96309827575146,84.74945407759176,473.6648156212307,96.69635722769769,459.6096354446354,108.99463988221851,444.14893725038075,118.48188650142026,424.1203054987326,130.0774101471113,370.3592413232559,158.1877705003017,342.2488809700655,175.75674572104566,315.89541813894954,157.13363198705702,478.58412868303895,48.908744627274025,,,,,,,468.7455025594223,133.94258469567495
labeled-data,Grupo2R4S40,img08750.png,432.55341360468964,101.96704979392089,427.9854800472962,69.28875588333705,422.0120284722433,110.400157899878,449.4196298166039,97.39911623652745,438.17548567532776,109.69739889104824,448.36549130335925,123.04982005881368,457.852737922561,138.86189775748323,471.55653859474137,151.16018041200405,485.61171877133654,153.9712164473231,504.9375915141549,165.91811959742898,534.8048493894198,188.40640787998132,559.0037429174181,232.0055264957302,570.5992665631092,206.35482267344398,,,452.18437357529456,75.99302653552354,,,,
labeled-data,Grupo2R4S40,img10340.png,445.9440184641492,811.705761701927,449.4093959121589,845.4931918200214,458.5060117131843,801.7428015388991,431.6493364911093,809.1067286159197,442.47864101613953,802.6091459009018,429.91664776710445,789.6139804708655,416.92148233706814,779.6510203078377,402.193628183027,771.4207488688147,384.8667409429786,767.0890270588026,364.50764843592174,768.8217157828074,322.4899468788044,768.3885436018062,280.0390731406858,740.2323518367275,243.219437755583,748.4626232757505,,,433.8151973961153,838.5624369240022,420.38685978507783,765.3563383347978,,
